query_id,query_ec,query_center,vanilla_top1_correct,vanilla_majority_ec,vanilla_majority_confidence,vanilla_n_annotated_neighbours,vanilla_majority_correct,vanilla_predicted_ecs,vanilla_n_predicted_ecs,vanilla_precision,vanilla_recall,vanilla_f1,vanilla_topk_hit,vanilla_center_purity,vanilla_mean_tanimoto,vanilla_cos_mean,prefilter_top1_correct,prefilter_majority_ec,prefilter_majority_confidence,prefilter_n_annotated_neighbours,prefilter_majority_correct,prefilter_predicted_ecs,prefilter_n_predicted_ecs,prefilter_precision,prefilter_recall,prefilter_f1,prefilter_topk_hit,prefilter_center_purity,prefilter_mean_tanimoto,prefilter_cos_mean
rxn01488,['4.2.3.8'],"['C', 'CH', 'CH2', 'O']",False,4.2.3.-,0.14285714285714285,21,False,[],0,0.0,0.0,0.0,False,0.03333333333333333,0.9581034285059052,0.9769794344902039,False,4.2.3.100,0.25,4,False,"['4.2.3.100', '2.5.1.67', '4.2.3.60', '4.2.3.8']",4,0.25,1.0,0.4,True,1.0,0.942577030812325,0.521332323551178
rxn01660,['5.5.1.-'],"['C', 'CH', 'CH2', 'CH2', 'CH3']",False,4.2.3.27,0.14285714285714285,14,False,[],0,0.0,0.0,0.0,False,0.0,0.8477194576265782,0.9360235333442688,True,5.5.1.-,1.0,1,True,['5.5.1.-'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn01661,['4.2.3.13'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'O']",False,4.2.3.-,0.5652173913043478,23,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.16666666666666666,0.9970588235294116,0.9819735884666443,False,4.2.3.-,0.3333333333333333,9,False,['4.2.3.-'],1,0.0,0.0,0.0,True,1.0,1.0,0.8108406662940979
rxn01662,['1.5.1.9'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N+', 'NH2+', 'OH2']",False,1.1.1.71,0.125,16,False,[],0,0.0,0.0,0.0,False,0.06666666666666667,0.7553084923981943,0.8931139707565308,False,1.5.1.10,0.5,2,False,"['1.5.1.10', '1.5.1.9']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.29619598388671875
rxn01663,['1.5.1.10'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N+', 'NH2+', 'OH2']",False,1.1.1.71,0.25,16,False,['1.1.1.71'],1,0.0,0.0,0.0,False,0.06666666666666667,0.7571206276168463,0.9127499461174011,False,1.5.1.9,0.5,2,False,"['1.5.1.9', '1.5.1.10']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.3093380928039551
rxn01664,['1.4.1.18'],"['CH', 'N', 'OH2']",False,1.4.3.-,0.125,8,False,[],0,0.0,0.0,0.0,False,0.03333333333333333,0.8066885602150827,0.8547402024269104,False,3.5.1.10,0.2222222222222222,9,False,"['3.5.1.10', '3.2.2.12', '3.2.2.1']",3,0.0,0.0,0.0,True,1.0,1.0,0.5958423614501953
rxn01665,['5.1.2.6'],['CH'],False,5.1.1.6,0.25,4,False,"['5.1.1.6', '5.1.2.5', '5.1.2.1', '5.3.3.7']",4,0.0,0.0,0.0,False,0.1,0.3834309910389855,0.9916970133781433,False,5.1.1.-,0.1,20,False,[],0,0.0,0.0,0.0,False,1.0,0.2953088710366784,0.9790418744087219
rxn01666,['3.6.1.15'],"['O', 'OH2', 'P']",False,3.6.1.15,0.13636363636363635,22,True,[],0,0.0,0.0,0.0,True,0.16666666666666666,0.9221851690315883,0.9682854413986206,False,3.6.1.15,0.2857142857142857,21,True,"['3.6.1.15', '3.6.1.21']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.8871239423751831
rxn01667,['2.7.1.40'],"['C', 'CH3', 'O', 'O', 'OH', 'P', 'P']",False,2.7.1.40,0.3684210526315789,19,True,['2.7.1.40'],1,1.0,1.0,1.0,True,0.03333333333333333,0.5185884317061034,0.8743457198143005,False,2.7.1.40,1.0,1,True,['2.7.1.40'],1,1.0,1.0,1.0,True,1.0,1.0,-0.001725316047668457
rxn01454,"['2.3.3.10', '4.1.3.5']","['C', 'C', 'CH2', 'O-', 'OH', 'SH']",False,2.3.1.-,0.23076923076923078,13,False,['2.3.1.-'],1,0.0,0.0,0.0,False,0.0,0.9784270391324846,0.8795519471168518,False,2.3.3.14,0.2,5,False,"['2.3.3.14', '4.1.3.21', '2.3.3.6', '2.3.3.1', '2.3.3.16', '2.3.3.3', '4.1.3.7', '2.3.3.13', '4.1.3.12', '2.3.3.10', '4.1.3.5']",11,0.18181818181818182,1.0,0.3076923076923077,True,1.0,1.0,0.35229283571243286
rxn01455,['2.7.1.44'],"['CH', 'O', 'O-', 'OH', 'OH', 'P']",False,2.7.1.162,0.16666666666666666,24,False,[],0,0.0,0.0,0.0,True,0.26666666666666666,1.0,0.9760356545448303,False,2.7.1.1,0.24,25,False,['2.7.1.1'],1,0.0,0.0,0.0,True,1.0,0.9713527851458887,0.8254271149635315
rxn01456,['1.1.1.203'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'N+', 'O', 'OH', 'OH2']",True,1.1.1.203,0.14285714285714285,21,True,[],0,0.0,0.0,0.0,True,0.03333333333333333,0.9050971173279438,0.9608214497566223,True,1.1.1.203,1.0,2,True,['1.1.1.203'],1,1.0,1.0,1.0,True,1.0,1.0,-7.328391075134277e-05
rxn01457,['5.3.1.12'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'O', 'O-', 'OH']",False,5.3.1.14,0.16666666666666666,18,False,[],0,0.0,0.0,0.0,True,0.0,0.27126070275430963,0.9690949320793152,False,5.3.1.12,1.0,1,True,['5.3.1.12'],1,1.0,1.0,1.0,True,1.0,0.4305019305019305,0.017683109268546104
rxn01459,['1.2.1.3'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'N+', 'OH2']",True,1.2.1.5,0.7777777777777778,27,False,['1.2.1.5'],1,0.0,0.0,0.0,True,0.9333333333333333,1.0,0.9787235856056213,True,1.2.1.5,0.7037037037037037,27,False,['1.2.1.5'],1,0.0,0.0,0.0,True,1.0,1.0,0.978667140007019
rxn01460,['3.5.1.63'],"['C', 'NH3+', 'O-']",False,2.3.1.32,0.2222222222222222,9,False,"['2.3.1.32', '6.3.2.11']",2,0.0,0.0,0.0,False,0.6,0.42450882674118623,0.8499917387962341,False,2.3.2.2,0.5,4,False,"['2.3.2.2', '4.2.1.48', '2.3.2.-']",3,0.0,0.0,0.0,False,1.0,0.3983043765770638,0.8345033526420593
rxn01461,['2.1.4.1'],"['C', 'NH', 'NH3+']",False,2.6.1.8,0.3,10,False,"['2.6.1.8', '3.6.3.23', '2.6.1.-']",3,0.0,0.0,0.0,False,0.0,0.6416486438024563,0.9673229455947876,False,2.3.2.4,0.2,15,False,"['2.3.2.4', '2.1.4.1']",2,0.5,1.0,0.6666666666666666,True,1.0,0.49281863376942603,0.7415423393249512
rxn01462,['3.5.3.7'],"['C', 'NH', 'NH2+', 'OH2']",False,2.7.1.69,0.35,20,False,['2.7.1.69'],1,0.0,0.0,0.0,False,0.36666666666666664,0.6796339627805144,0.9260489344596863,False,3.5.3.1,0.18181818181818182,11,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.8064207434654236
rxn01538,['2.7.1.89'],"['CH', 'CH', 'CH', 'CH', 'O', 'O-', 'OH', 'OH', 'P']",False,2.7.1.-,0.36363636363636365,11,False,"['2.7.1.-', '2.7.1.91']",2,0.0,0.0,0.0,False,0.8666666666666667,0.9352552306958358,0.9717127680778503,False,2.7.1.-,0.2857142857142857,14,False,"['2.7.1.-', '2.7.1.91']",2,0.0,0.0,0.0,False,1.0,1.0,0.9698333740234375
rxn01539,"['3.1.3.-', '3.1.3.100', '3.1.3.2']","['OH', 'OH', 'P']",True,2.7.1.69,0.15789473684210525,19,False,[],0,0.0,0.0,0.0,True,0.16666666666666666,0.42999582289055976,0.9537052512168884,True,3.1.3.-,0.4,5,True,"['3.1.3.-', '3.1.3.74', '3.6.1.-', '3.1.3.100', '3.1.3.2']",5,0.6,1.0,0.7499999999999999,True,1.0,0.890625,0.6766804456710815
rxn01540,['2.7.1.122'],"['CH', 'CH', 'CH', 'O', 'O-', 'OH', 'OH', 'P']",False,3.6.3.18,0.6896551724137931,29,False,['3.6.3.18'],1,0.0,0.0,0.0,False,0.0,1.0,0.9844191074371338,False,2.7.1.23,0.25,4,False,"['2.7.1.23', '2.7.1.48', '2.7.1.74', '2.7.1.122']",4,0.25,1.0,0.4,True,1.0,0.8338461538461539,0.5128797888755798
rxn01541,"['3.2.2.3', '3.2.2.8']","['CH', 'CH', 'CH', 'CH', 'N', 'OH2']",False,3.2.1.26,0.2777777777777778,18,False,['3.2.1.26'],1,0.0,0.0,0.0,True,0.26666666666666666,0.9023983543338382,0.8824905753135681,False,3.2.2.1,0.4444444444444444,9,False,"['3.2.2.1', '3.2.2.8', '3.2.2.-', '3.2.2.10', '3.2.2.2']",5,0.2,0.5,0.28571428571428575,True,1.0,1.0,0.6959404349327087
rxn01546,['2.1.1.22'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'N', 'NH', 'S+']",False,2.1.1.-,0.21739130434782608,23,False,['2.1.1.-'],1,0.0,0.0,0.0,False,0.0,0.849823231674035,0.8693458437919617,False,2.1.1.22,1.0,1,True,['2.1.1.22'],1,1.0,1.0,1.0,True,1.0,1.0,-0.10198837518692017
rxn01547,['3.5.4.15'],"['C', 'N', 'NH2', 'OH2']",False,3.5.4.5,0.15,20,False,[],0,0.0,0.0,0.0,False,0.5666666666666667,0.8945268200868559,0.8979991674423218,False,3.5.4.5,0.13636363636363635,22,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.7916073799133301
rxn01548,"['2.4.2.1', '2.4.2.15']","['CH', 'N', 'OH']",True,2.4.2.1,0.17857142857142858,28,True,[],0,0.0,0.0,0.0,True,0.1,0.9680720245937638,0.9134904146194458,True,2.4.2.1,0.3333333333333333,9,True,"['2.4.2.1', '4.99.1.6']",2,0.5,0.5,0.5,True,1.0,0.4030525735220935,0.3047378361225128
rxn01549,['3.1.3.6'],"['O', 'O-', 'OH2', 'P']",True,3.1.3.12,0.2222222222222222,18,False,['3.1.3.12'],1,0.0,0.0,0.0,True,0.8333333333333334,0.9767676767676768,0.9821649193763733,True,3.1.3.12,0.23529411764705882,17,False,['3.1.3.12'],1,0.0,0.0,0.0,True,1.0,1.0,0.9813035130500793
rxn01304,['2.3.1.46'],"['C', 'OH', 'S']",False,2.3.1.115,0.5714285714285714,7,False,['2.3.1.115'],1,0.0,0.0,0.0,False,0.8666666666666667,0.9005656912168416,0.9675660729408264,False,2.3.1.115,0.5,6,False,['2.3.1.115'],1,0.0,0.0,0.0,False,1.0,0.8987477728189069,0.9671439528465271
rxn01305,['1.1.1.77'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N+', 'OH']",False,1.1.1.1,0.20833333333333334,24,False,['1.1.1.1'],1,0.0,0.0,0.0,True,0.5666666666666667,0.9662447257383967,0.9715777635574341,False,1.1.1.1,0.2916666666666667,24,False,['1.1.1.1'],1,0.0,0.0,0.0,True,1.0,0.9662447257383966,0.9665111899375916
rxn01306,['4.1.2.28'],"['CH', 'CH2', 'OH']",True,4.1.2.-,0.19230769230769232,26,False,[],0,0.0,0.0,0.0,True,0.4666666666666667,0.3732638661214641,0.9271443486213684,True,4.1.2.-,0.2631578947368421,19,False,['4.1.2.-'],1,0.0,0.0,0.0,True,1.0,0.3123174080290457,0.8671344518661499
rxn01307,"['4.1.2.18', '4.1.2.28']","['CH', 'CH2', 'OH']",True,4.1.2.-,0.19230769230769232,26,False,[],0,0.0,0.0,0.0,True,0.4666666666666667,0.37326386612146417,0.9269675016403198,True,4.1.2.-,0.2631578947368421,19,False,['4.1.2.-'],1,0.0,0.0,0.0,True,1.0,0.3123174080290456,0.8668002486228943
rxn01308,['4.1.2.19'],"['CH', 'CH', 'OH']",False,4.1.2.27,0.14285714285714285,21,False,[],0,0.0,0.0,0.0,True,0.5,0.3730687705731779,0.9189601540565491,False,4.1.2.27,0.14285714285714285,21,False,[],0,0.0,0.0,0.0,True,1.0,0.274922500117726,0.8790738582611084
rxn01310,['1.1.1.21'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N+', 'OH']",False,1.1.1.21,0.25,24,True,['1.1.1.21'],1,1.0,1.0,1.0,True,0.1,0.9198312236286921,0.9515464901924133,True,1.1.1.71,0.46153846153846156,13,False,"['1.1.1.71', '1.1.1.21']",2,0.5,1.0,0.6666666666666666,True,1.0,0.9457504520795659,0.751773476600647
rxn01313,"['1.5.1.34', '1.6.99.7']","['C', 'C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'N', 'N', 'N']",True,1.1.1.170,0.2222222222222222,18,False,['1.1.1.170'],1,0.0,0.0,0.0,True,0.03333333333333333,0.7835451444048022,0.9436856508255005,True,1.5.1.34,1.0,2,True,"['1.5.1.34', '1.6.99.7']",2,1.0,1.0,1.0,True,1.0,1.0,-0.0012218654155731201
rxn01314,['1.5.1.34'],"['C', 'C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'N', 'N', 'N']",True,1.5.1.40,0.17647058823529413,17,False,[],0,0.0,0.0,0.0,True,0.03333333333333333,0.8299706476047292,0.9475210905075073,True,1.5.1.34,1.0,2,True,"['1.5.1.34', '1.6.99.7']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,-0.0012218654155731201
rxn01315,['1.14.16.1'],"['C', 'C', 'C', 'C', 'CH', 'N', 'NH', 'NH', 'O', 'O']",False,1.5.1.34,0.15789473684210525,19,False,[],0,0.0,0.0,0.0,False,0.0,0.4448994232967099,0.8606003522872925,False,1.14.16.2,0.2,5,False,"['1.14.16.2', '1.14.16.3', '1.14.16.4', '1.14.16.6', '1.14.16.1']",5,0.2,1.0,0.33333333333333337,True,1.0,1.0,-0.23541231453418732
rxn01316,"['2.5.1.56', '4.1.3.19']","['C', 'CH', 'CH', 'CH2', 'O', 'OH', 'OH', 'OH']",True,4.1.3.3,0.2,25,False,['4.1.3.3'],1,0.0,0.0,0.0,True,0.06666666666666667,0.4177796018432742,0.9207188487052917,True,2.5.1.56,1.0,3,True,"['2.5.1.56', '4.1.3.19']",2,1.0,1.0,1.0,True,1.0,1.0,0.33307603001594543
rxn01317,['3.1.3.29'],"['C', 'O', 'O-', 'OH2', 'P']",True,3.1.3.5,0.4,15,False,"['3.1.3.5', '3.1.3.29', '3.1.3.-']",3,0.3333333333333333,1.0,0.5,True,0.06666666666666667,1.0,0.9858866930007935,True,3.1.3.29,0.6666666666666666,3,True,"['3.1.3.29', '3.1.3.103']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.489113986492157
rxn01318,['2.3.1.44'],"['C', 'OH', 'S']",False,2.3.1.45,0.6,10,False,"['2.3.1.45', '2.3.1.44']",2,0.5,1.0,0.6666666666666666,True,0.7,1.0,0.9830617904663086,False,2.3.1.45,0.2857142857142857,7,False,['2.3.1.45'],1,0.0,0.0,0.0,False,1.0,1.0,0.9781501293182373
rxn01319,['2.3.1.45'],"['C', 'C', 'OH', 'S']",True,2.3.1.45,0.38461538461538464,13,True,"['2.3.1.45', '2.3.1.44']",2,0.5,1.0,0.6666666666666666,True,0.23333333333333334,1.0,0.9802895188331604,True,2.3.1.45,0.5714285714285714,7,True,"['2.3.1.45', '2.3.1.44']",2,0.5,1.0,0.6666666666666666,True,1.0,0.9765957446808511,0.6659359335899353
rxn01320,['2.3.1.45'],"['C', 'OH', 'S']",True,2.3.1.45,0.45454545454545453,11,True,"['2.3.1.45', '2.3.1.44']",2,0.5,1.0,0.6666666666666666,True,0.7,1.0,0.9825655817985535,False,2.3.1.44,0.16666666666666666,6,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.9783891439437866
rxn01322,"['2.7.1.59', '4.1.3.3', '4.2.1.66', '5.1.3.8']","['C', 'CH', 'CH', 'CH2', 'O', 'OH', 'OH']",True,4.1.3.3,0.19047619047619047,21,True,[],0,0.0,0.0,0.0,True,0.13333333333333333,0.3399681764882693,0.9358629584312439,True,4.1.3.3,1.0,5,True,"['4.1.3.3', '2.7.1.59', '4.2.1.66', '5.1.3.8']",4,1.0,1.0,1.0,True,1.0,1.0,0.5961953401565552
rxn01323,['1.5.1.33'],"['C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'N+', 'N+', 'NH', 'NH', 'NH']",True,1.5.1.3,0.2777777777777778,18,False,['1.5.1.3'],1,0.0,0.0,0.0,True,0.03333333333333333,0.7095276717120313,0.8921708464622498,False,1.5.1.3,0.5,2,False,"['1.5.1.3', '1.5.1.33']",2,0.5,1.0,0.6666666666666666,True,1.0,0.9367088607594937,-0.01273450255393982
rxn01668,['2.7.1.74'],"['O', 'OH', 'OH', 'P']",False,2.7.1.48,0.2857142857142857,14,False,['2.7.1.48'],1,0.0,0.0,0.0,True,0.06666666666666667,0.42114199639838557,0.9319330453872681,True,2.7.1.48,0.2608695652173913,23,False,['2.7.1.48'],1,0.0,0.0,0.0,True,1.0,0.5024162231706816,0.8452900648117065
rxn01669,['3.5.1.42'],"['C', 'NH2', 'OH2']",False,3.5.1.-,0.2857142857142857,14,False,"['3.5.1.-', '3.5.1.4', '3.5.1.101']",3,0.0,0.0,0.0,False,0.9666666666666667,0.9731182795698925,0.9616944193840027,False,3.5.1.-,0.2857142857142857,14,False,"['3.5.1.-', '3.5.1.4', '3.5.1.101']",3,0.0,0.0,0.0,False,1.0,1.0,0.960515022277832
rxn01670,['3.1.3.5'],"['O', 'O-', 'OH2', 'P']",False,3.1.3.5,0.7333333333333333,15,True,"['3.1.3.5', '3.1.3.-']",2,0.5,1.0,0.6666666666666666,True,0.7,1.0,0.989381730556488,True,3.1.3.5,0.5384615384615384,13,True,"['3.1.3.5', '3.1.3.-']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.9871358871459961
rxn01671,['2.7.1.22'],"['CH', 'CH', 'CH', 'CH', 'O', 'O-', 'OH', 'OH', 'P']",False,2.7.1.48,0.25,12,False,['2.7.1.48'],1,0.0,0.0,0.0,False,0.5666666666666667,0.9634703196347032,0.9799213409423828,False,2.7.1.145,0.2,15,False,['2.7.1.145'],1,0.0,0.0,0.0,False,1.0,0.9817351598173516,0.9708506464958191
rxn01672,['3.5.4.13'],"['C', 'N', 'NH2', 'O-', 'OH', 'OH2']",False,3.5.4.5,0.13636363636363635,22,False,[],0,0.0,0.0,0.0,True,0.13333333333333333,0.8924390856418505,0.9605103731155396,True,3.5.4.13,0.5,4,True,"['3.5.4.13', '3.5.4.17', '3.5.4.7', '3.5.4.18']",4,0.25,1.0,0.4,True,1.0,1.0,0.5816561579704285
rxn01673,['2.7.4.6'],"['CH', 'CH', 'CH', 'CH', 'O', 'O-', 'OH', 'P', 'P']",False,2.7.4.6,0.5,12,True,['2.7.4.6'],1,1.0,1.0,1.0,True,0.16666666666666666,0.8611143930964765,0.976065456867218,False,2.7.4.6,0.6666666666666666,9,True,['2.7.4.6'],1,1.0,1.0,1.0,True,1.0,0.9523655450100662,0.7568604350090027
rxn01674,['2.7.1.48'],"['O', 'OH', 'OH', 'P']",False,2.7.1.74,0.5,2,False,"['2.7.1.74', '2.7.1.48']",2,0.5,1.0,0.6666666666666666,True,0.03333333333333333,0.47995846690071214,0.943125307559967,True,2.7.1.48,0.20833333333333334,24,True,['2.7.1.48'],1,1.0,1.0,1.0,True,1.0,0.5701549155374422,0.7545575499534607
rxn01675,['2.7.7.24'],"['O', 'O-', 'P', 'P']",False,2.7.7.64,0.16,25,False,[],0,0.0,0.0,0.0,False,0.2,0.7062896957873783,0.962635338306427,False,2.7.7.67,0.10526315789473684,19,False,[],0,0.0,0.0,0.0,False,1.0,0.4801151874380775,0.9300563335418701
rxn01650,['2.4.2.2'],"['CH', 'CH', 'CH', 'CH', 'N+', 'OH']",False,2.4.2.1,0.125,24,False,[],0,0.0,0.0,0.0,False,0.0,0.347627291006271,0.8761537671089172,False,2.4.2.55,0.5,2,False,"['2.4.2.55', '2.4.2.2']",2,0.5,1.0,0.6666666666666666,True,1.0,0.6637931034482758,-0.12265735864639282
rxn01652,['2.1.2.10'],"['CH', 'N+', 'OH2']",False,3.5.4.9,0.17647058823529413,17,False,[],0,0.0,0.0,0.0,False,0.03333333333333333,0.7837193576317225,0.8693946003913879,False,3.2.2.8,0.5,2,False,"['3.2.2.8', '2.1.2.10']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.2925446629524231
rxn01653,['6.3.3.2'],"['CH', 'NH', 'O', 'O', 'O', 'O-', 'P']",True,1.3.99.-,0.4,10,False,"['1.3.99.-', '1.14.13.70', '4.2.1.107']",3,0.0,0.0,0.0,True,0.0,0.29514483113798917,0.674562394618988,True,6.3.3.2,1.0,1,True,['6.3.3.2'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn01654,['4.3.1.4'],"['C', 'C', 'CH', 'CH', 'CH', 'NH', 'NH', 'O-', 'O-']",False,1.5.1.-,0.05555555555555555,18,False,[],0,0.0,0.0,0.0,True,0.0,0.611130575128424,0.8736715912818909,True,4.3.1.4,1.0,1,True,['4.3.1.4'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn01655,['2.7.4.18'],"['CH', 'CH', 'CH', 'CH', 'O', 'O-', 'O-', 'OH', 'P', 'P']",False,3.6.3.1,0.8076923076923077,26,False,['3.6.3.1'],1,0.0,0.0,0.0,False,0.0,0.9652901708514906,0.9756656885147095,False,2.7.4.6,0.25,8,False,"['2.7.4.6', '2.7.4.10']",2,0.0,0.0,0.0,True,1.0,0.7371260911475436,0.68916916847229
rxn01656,['4.2.3.7'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH2', 'CH2', 'CH2', 'O']",False,4.2.3.-,0.25,20,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.0,0.9585185185185185,0.9898360967636108,False,4.2.3.-,0.6666666666666666,3,False,"['4.2.3.-', '4.2.3.7']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.28662773966789246
rxn01657,['4.2.3.6'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH3', 'CH3', 'O']",False,4.2.3.-,0.2608695652173913,23,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.1,1.0,0.983022153377533,False,4.2.3.9,0.2,5,False,"['4.2.3.9', '4.2.3.61', '4.2.3.66', '4.2.3.87', '4.2.3.6']",5,0.2,1.0,0.33333333333333337,True,1.0,1.0,0.5814098119735718
rxn01658,['4.2.3.9'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH3', 'CH3', 'O']",False,4.2.3.-,0.2608695652173913,23,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.1,0.9970588235294119,0.984521210193634,False,4.2.3.61,0.2,5,False,"['4.2.3.61', '4.2.3.66', '4.2.3.6', '4.2.3.87', '4.2.3.9']",5,0.2,1.0,0.33333333333333337,True,1.0,1.0,0.5881537199020386
rxn01708,['2.3.1.139'],"['C', 'CH', 'OH', 'S']",False,2.3.1.M48,0.25,4,False,"['2.3.1.M48', '2.3.1.26', '2.3.1.cz', '2.3.1.273']",4,0.0,0.0,0.0,False,0.03333333333333333,0.9059082052491773,0.9617961645126343,False,2.3.1.20,0.2857142857142857,7,False,['2.3.1.20'],1,0.0,0.0,0.0,False,1.0,0.8841950831235208,0.8939059972763062
rxn01709,['4.2.1.28'],"['CH', 'CH2', 'OH', 'OH']",True,4.2.1.30,0.19047619047619047,21,False,[],0,0.0,0.0,0.0,True,0.2,0.2948396934252555,0.9169114828109741,True,4.2.1.28,0.21428571428571427,14,True,['4.2.1.28'],1,1.0,1.0,1.0,True,1.0,0.2591048488917789,0.6366273164749146
rxn01710,"['1.1.1.1', '1.1.1.202']","['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'O']",False,1.1.1.-,0.7222222222222222,18,False,['1.1.1.-'],1,0.0,0.0,0.0,False,0.6666666666666666,1.0,0.9708778858184814,False,1.1.1.-,0.56,25,False,"['1.1.1.-', '1.1.1.195']",2,0.0,0.0,0.0,True,1.0,1.0,0.9603256583213806
rxn01711,['4.2.1.50'],"['CH', 'CH2', 'NH', 'OH']",False,2.4.1.-,0.25,16,False,['2.4.1.-'],1,0.0,0.0,0.0,False,0.0,0.24382017835369077,0.7760642170906067,True,4.2.1.50,1.0,1,True,['4.2.1.50'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn01712,['2.1.1.68'],"['C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH3', 'O', 'OH', 'S+']",True,2.1.1.-,0.375,16,False,['2.1.1.-'],1,0.0,0.0,0.0,True,0.06666666666666667,1.0,0.969800591468811,False,2.1.1.-,0.5,2,False,"['2.1.1.-', '2.1.1.169', '2.1.1.175', '2.1.1.68']",4,0.25,1.0,0.4,True,1.0,1.0,0.31246399879455566
rxn01713,"['2.4.1.120', '2.4.1.126']","['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'O', 'O-', 'P']",False,2.4.1.-,0.5714285714285714,14,False,['2.4.1.-'],1,0.0,0.0,0.0,True,0.26666666666666666,1.0,0.9594866633415222,True,2.4.1.271,0.3333333333333333,12,False,['2.4.1.271'],1,0.0,0.0,0.0,True,1.0,1.0,0.8176388740539551
rxn01714,['3.1.1.49'],"['C', 'O', 'OH2']",False,3.1.1.5,0.3333333333333333,6,False,"['3.1.1.5', '3.1.1.14']",2,0.0,0.0,0.0,False,0.2,0.9698412698412698,0.9394727349281311,False,3.1.1.81,0.3888888888888889,18,False,"['3.1.1.81', '3.1.1.83']",2,0.0,0.0,0.0,False,1.0,1.0,0.9139235019683838
rxn01715,"['1.4.3.21', '1.4.3.4', '1.4.3.6', '1.4.9.2', '1.4.99.4']","['CH2', 'NH3+', 'O', 'O', 'OH2']",True,1.4.3.4,0.47619047619047616,21,True,"['1.4.3.4', '1.4.3.22', '1.4.3.21']",3,0.6666666666666666,0.4,0.5,True,0.9,1.0,0.9491395354270935,True,1.4.3.4,0.4782608695652174,23,True,"['1.4.3.4', '1.4.3.21', '1.4.3.22']",3,0.6666666666666666,0.4,0.5,True,1.0,1.0,0.9459047913551331
rxn01428,['2.3.1.138'],"['C', 'NH3+', 'S']",False,2.3.1.-,0.2727272727272727,11,False,['2.3.1.-'],1,0.0,0.0,0.0,False,0.7,0.7000887799516604,0.8784008622169495,False,2.3.1.-,0.3333333333333333,9,False,['2.3.1.-'],1,0.0,0.0,0.0,False,1.0,0.753221873918717,0.8695583939552307
rxn01429,"['2.3.1.133', '2.3.1.99', '3.1.2.-']","['C', 'C', 'CH', 'OH', 'S']",False,2.3.1.-,0.6428571428571429,14,False,['2.3.1.-'],1,0.0,0.0,0.0,True,0.03333333333333333,0.8711743269767813,0.924760103225708,True,2.3.1.133,1.0,2,True,"['2.3.1.133', '2.3.1.99', '3.1.2.-']",3,1.0,1.0,1.0,True,1.0,1.0,0.25195932388305664
rxn01430,['2.3.1.126'],"['C', 'CH', 'CH', 'OH', 'S']",False,2.3.1.-,0.3333333333333333,9,False,"['2.3.1.-', '2.3.1.126', '2.3.1.93']",3,0.3333333333333333,1.0,0.5,True,0.03333333333333333,0.8473878870958151,0.968183159828186,False,2.3.1.131,0.25,4,False,"['2.3.1.131', '2.3.1.104', '2.3.1.25', '4.4.1.34', '2.3.1.126']",5,0.2,1.0,0.33333333333333337,True,1.0,0.6698424822375463,0.4936969578266144
